서울특별시 노원구2,서울특별시 노원구 상계동(상계한양아파트 부근),6,10,0,2,8,0,1,5,0,0,교차로,37.652812,127.067845
서울특별시 노원구3,서울특별시 노원구 하계동(하계역_한글비석길_진출_1 부근),6,8,0,1,6,1,0,6,0,0,교차로,37.635884,127.068222
서울특별시 은평구1,서울특별시 은평구 응암동(응암오거리 부근),9,15,0,6,9,0,1,8,0,0,교차로,37.589993,126.917292
서울특별시 은평구2,서울특별시 은평구 갈현동(연신내사거리 부근),7,9,0,2,7,0,0,7,0,0,교차로,37.621048,126.91997
서울특별시 서대문구1,서울특별시 서대문구 충정로2가(서대문아트홀 부근),9,11,0,3,3,5,2,7,0,0,교차로,37.565808,126.96665
서울특별시 서대문구2,서울특별시 서대문구 대신동(연대내길-일반국도48호선진입로1 부근),7,16,0,2,13,1,0,7,0,0,교차로,37.562022,126.942269
서울특별시 마포구1,서울특별시 마포구 노고산동(신촌로터리 부근),12,16,0,4,10,2,0,12,0,0,교차로,37.55513,126.936836
서울특별시 마포구2,서울특별시 마포구 공덕동(공덕오거리 부근),10,10,0,3,7,0,0,10,0,0,교차로,37.543924,126.951021
서울특별시 마포구3,서울특별시 마포구 대흥동(이대역 부근),9,10,0,3,7,0,5,4,0,0,교차로,37.556762,126.945858
서울특별시 마포구4,서울특별시 마포구 망원동(제일성모메디칼센터 부근),8,13,0,2,9,2,0,8,0,0,교차로,37.565534,126.911535
서울특별시 마포구5,서울특별시 마포구 합정동(합정역 부근),7,18,0,6,10,2,2,5,0,0,교차로,37.549163,126.913339
서울특별시 마포구6,서울특별시 마포구 서교동(서교사거리 부근),6,11,1,3,6,1,0,6,0,0,교차로,37.552669,126.918149
서울특별시 양천구1,서울특별시 양천구 신정동(서부트럭터미날_신정로_진출_1 부근),7,11,0,3,7,1,2,5,0,0,교차로,37.509155,126.842925
서울특별시 양천구2,서울특별시 양천구 신정동(신정네거리역 부근),6,8,0,3,5,0,2,4,0,0,교차로,37.521162,126.852439
서울특별시 강서구1,서울특별시 강서구 마곡동(마곡역삼거리 부근),7,11,1,2,5,3,0,7,0,0,교차로,37.559854,126.826865
서울특별시 강서구2,서울특별시 강서구 내발산동(발산역 부근),7,10,0,3,7,0,2,5,0,0,교차로,37.558556,126.838227
서울특별시 강서구3,서울특별시 강서구 등촌동(백석삼거리 부근),7,11,0,2,6,3,1,6,0,0,교차로,37.551313,126.864228
서울특별시 구로구1,서울특별시 구로구 구로동(고척교사거리 부근),13,24,0,6,16,2,0,13,0,0,교차로,37.498851,126.871805
서울특별시 구로구2,서울특별시 구로구 구로동(구로구-영등포구경계(1) 부근),9,13,0,4,8,1,0,9,0,0,교차로,37.487388,126.897624
서울특별시 구로구3,서울특별시 구로구 신도림동(신성은하수아파트 부근),8,18,0,5,10,3,2,6,0,0,교차로,37.508205,126.887045
서울특별시 구로구4,서울특별시 구로구 개봉동(개봉1동사거리 부근),7,16,0,8,7,1,2,5,0,0,교차로,37.501529,126.846445
서울특별시 구로구5,서울특별시 구로구 오류동(대성그린빌라 부근),7,10,0,4,5,1,0,7,0,0,교차로,37.488632,126.835934
서울특별시 구로구6,서울특별시 구로구 구로동(거리공원오거리 부근),7,11,0,2,9,0,1,6,0,0,교차로,37.497846,126.893852
서울특별시 구로구7,서울특별시 구로구 구로동(대림역 부근),7,10,0,2,8,0,1,6,0,0,교차로,37.497846,126.893852
서울특별시 구로구8,서울특별시 구로구 고척동(구로소방서 부근),6,15,0,2,10,3,0,6,0,0,교차로,37.498063,126.86504
서울특별시 구로구9,서울특별시 구로구 구로동(미래초교 부근),6,7,0,2,5,0,1,5,0,0,교차로,37.504317,126.887769
서울특별시 구로구10,서울특별시 구로구 가리봉동(공단오거리 부근),6,7,0,1,5,1,0,6,0,0,교차로,37.479356,126.889889
서울특별시 금천구1,서울특별시 금천구 독산동(독산사거리 부근),8,17,0,4,13,0,1,7,0,0,교차로,37.471397,126.8982
서울특별시 금천구2,서울특별시 금천구 시흥동(시흥사거리 부근),8,13,0,1,11,1,1,7,0,0,교차로,37.454731,126.900507
서울특별시 금천구3,서울특별시 금천구 독산동(신원전자 부근),6,23,0,3,19,1,0,6,0,0,교차로,37.460709,126.898187
서울특별시 영등포구1,서울특별시 영등포구 여의도동(여의교(북단) 부근),9,17,0,7,10,0,0,9,0,0,교차로,37.517217,126.928547
서울특별시 영등포구2,서울특별시 영등포구 여의도동(한양수퍼앞 부근),7,18,1,5,10,2,0,7,0,0,교차로,37.519855,126.932887
서울특별시 영등포구3,서울특별시 영등포구 신길동(대진목재 부근),6,13,0,1,12,0,1,5,0,0,교차로,37.504161,126.903052
서울특별시 동작구1,서울특별시 동작구 동작동(이수교차로 부근),14,30,0,4,24,2,0,14,0,0,교차로,37.499872,126.984843
서울특별시 동작구2,서울특별시 동작구 신대방동(대림사거리 부근),11,17,0,3,12,2,0,11,0,0,교차로,37.488898,126.906341
서울특별시 동작구3,서울특별시 동작구 사당동(이수역 부근),8,19,0,2,14,3,0,8,0,0,교차로,37.485353,126.982099
서울특별시 관악구1,서울특별시 관악구 봉천동(낙성사거리 부근),11,22,0,1,20,1,1,10,0,0,교차로,37.477949,126.959554
서울특별시 관악구2,서울특별시 관악구 봉천동(서울대입구역 부근),10,18,0,4,14,0,1,9,0,0,교차로,37.48122,126.952737
서울특별시 관악구3,서울특별시 관악구 신림동(신대방역 부근),7,8,0,0,7,1,1,6,0,0,교차로,37.484811,126.93418
서울특별시 관악구4,서울특별시 관악구 신림동(관악우체국앞 부근),6,11,0,4,6,1,1,5,0,0,교차로,37.484881,126.934196
서울특별시 서초구1,서울특별시 서초구 우면동(선암로IC 부근),9,17,0,6,9,2,0,9,0,0,교차로,37.460532,127.020128
서울특별시 서초구2,서울특별시 서초구 방배동(사당역 부근),7,10,0,1,6,3,0,7,0,0,교차로,37.476525,126.981621
서울특별시 서초구3,서울특별시 서초구 반포동(반포2동사무소A 부근),6,13,0,4,9,0,1,5,0,0,교차로,37.503306,126.995341
서울특별시 강남구1,서울특별시 강남구 삼성동(강남소방서 부근),9,15,0,5,6,4,1,8,0,0,교차로,37.510088,127.063467
서울특별시 강남구2,서울특별시 강남구 수서동(수서역_국가지원지방도32호선_진 부근),8,11,1,4,3,3,2,6,0,0,교차로,37.487343,127.10165
서울특별시 강남구3,서울특별시 강남구 논현동(CHA 여성의학연구소 부근),7,19,0,6,11,2,0,7,0,0,교차로,37.507285,127.033856
서울특별시 강남구4,서울특별시 강남구 역삼동(교보타워사거리 부근),7,13,0,5,7,1,0,7,0,0,교차로,37.50451,127.02463
서울특별시 강남구5,서울특별시 강남구 도곡동(양재역 부근),7,10,0,5,4,1,0,7,0,0,교차로,37.484513,127.034123
서울특별시 강남구6,서울특별시 강남구 역삼동(역삼역 부근),7,9,0,2,6,1,1,6,0,0,교차로,37.500787,127.036884
서울특별시 강남구7,서울특별시 강남구 논현동(거평타운오피스텔 부근),7,12,0,0,10,2,1,6,0,0,기타/불명,37.505494,127.02798
서울특별시 강남구8,서울특별시 강남구 삼성동(경기고교앞 부근),6,9,1,3,5,0,0,6,0,0,교차로,37.520058,127.057042
서울특별시 강남구9,서울특별시 강남구 세곡동(세곡동사거리 부근),6,9,0,5,4,0,0,6,0,0,교차로,37.464755,127.108255
서울특별시 강남구10,서울특별시 강남구 역삼동(역삼세무서 부근),6,10,0,3,7,0,1,5,0,0,교차로,37.495851,127.039254
서울특별시 강남구11,서울특별시 강남구 역삼동(개나리아파트 부근),6,10,0,3,6,1,1,5,0,0,교차로,37.497868,127.043319
서울특별시 강남구12,서울특별시 강남구 신사동(강남을지병원사거리_논현로_진출 부근),6,9,0,2,7,0,0,6,0,0,교차로,37.519923,127.028084
서울특별시 강남구13,서울특별시 강남구 대치동(학여울역_일반국도47호선_진입 부근),6,6,0,2,3,1,3,3,0,0,단일로,37.498309,127.068857
서울특별시 강남구14,서울특별시 강남구 삼성동(차관아파트 부근),6,10,0,1,6,3,0,6,0,0,교차로,37.512996,127.053289
서울특별시 송파구1,서울특별시 송파구 삼전동(송파구민회관 부근),17,24,0,8,13,3,0,17,0,0,교차로,37.503099,127.09247
서울특별시 송파구2,서울특별시 송파구 신천동(올림픽공원삼거리 부근),14,29,0,4,18,7,1,13,0,0,교차로,37.51766,127.112764
서울특별시 송파구3,서울특별시 송파구 신천동(잠실역 부근),9,17,0,4,11,2,0,9,0,0,교차로,37.513307,127.100256
서울특별시 송파구4,서울특별시 송파구 신천동(송파구청 부근),9,13,0,1,11,1,0,9,0,0,교차로,37.515454,127.106704
서울특별시 송파구5,서울특별시 송파구 가락동(가락시장역 부근),8,10,0,4,6,0,0,8,0,0,교차로,37.492567,127.118727
서울특별시 송파구6,서울특별시 송파구 방이동(방이사거리 부근),8,17,0,2,15,0,0,8,0,0,교차로,37.510271,127.112164
서울특별시 송파구7,서울특별시 송파구 잠실동(종합운동장 부근),8,12,0,2,9,1,0,8,0,0,교차로,37.511827,127.078288
서울특별시 송파구8,서울특별시 송파구 풍납동(풍납중학교 부근),7,10,0,4,5,1,1,6,0,0,교차로,37.525463,127.117497
서울특별시 송파구9,서울특별시 송파구 장지동(복정역 부근),7,9,0,4,4,1,2,5,0,0,교차로,37.470801,127.126808
서울특별시 송파구10,서울특별시 송파구 풍납동(천호사거리 부근),7,14,0,3,10,1,0,7,0,0,교차로,37.53862,127.123423
서울특별시 송파구11,서울특별시 송파구 잠실동(종합운동장사거리 부근),6,15,0,6,7,2,1,5,0,0,교차로,37.510555,127.070622
서울특별시 송파구12,서울특별시 송파구 잠실동(신천역 부근),6,11,0,6,5,0,0,6,0,0,교차로,37.511687,127.085567
서울특별시 송파구13,서울특별시 송파구 석촌동(배명로터리 부근),6,10,0,3,3,4,1,5,0,0,교차로,37.502411,127.096918
서울특별시 송파구14,서울특별시 송파구 가락동(가락시장 부근),6,9,0,2,7,0,0,6,0,0,교차로,37.497654,127.113961
서울특별시 강동구1,서울특별시 강동구 길동(강동성심병원 부근),6,10,0,6,4,0,0,6,0,0,교차로,37.535249,127.134297
